"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
1383,4137,0.0000198255,0.0056341535,3.9322500136,0
355,4246,0.0024414011,0.0116424801,11.2090231871,0
2974,5514,0.0260495663,0.0262024919,15.6240731414,0
3729,5514,0.0001170476,0.0262024919,11.9713783357,0
3738,7711,0.0000972574,0.0278262179,1.2286907798,0
926,7679,0.0045919929,0.0377936433,-6.6472078869,0
1051,3906,0.0000000257,0.0422261912,1.2439298691,0
926,7228,0.0000445571,0.0469707887,-2.6242239154,0
3694,6849,0.0060690443,0.0501427078,-0.0853738255,0
513,5368,0.0007519900,0.0592208055,7.5909118414,0
1949,7850,0.0002318968,0.0684378699,-0.1111532916,0
2272,3829,0.0487240485,0.0716560681,4.6936081101,0
2686,4554,0.0000999565,0.0758026705,-1.6742793756,0
2267,4604,0.0016408680,0.0812698453,5.5904416444,0
3214,4645,0.0347612708,0.0834588580,12.8124487456,0
1000,5871,0.0000046816,0.0856405169,2.6841501751,0
2685,7753,0.0248000069,0.0884729518,3.0088188961,0
1381,5797,0.0000387957,0.0898025566,5.8710803763,0
821,4554,0.0023343991,0.0938164332,13.2197433837,0
1949,6067,0.0034689641,0.0939070651,-5.2306530609,0
3661,6395,0.0304903260,0.0945417515,11.6615731788,0
530,6293,0.0791642817,0.0976598990,0.4875724974,0
2041,4313,0.0296050869,0.1025453841,18.5500780963,0
2041,5264,0.0047983177,0.1025453841,10.6866162396,0
2041,6842,0.0559289261,0.1025453841,20.2383078157,0
604,6542,0.0271312471,0.1025510467,14.9914917183,0
3336,4512,0.0081664092,0.1087880958,-1.0948007694,0
2004,3906,0.0000111346,0.1123407044,0.3329330504,0
69,4469,0.0178609798,0.1127400864,19.8606044670,0
97,4469,0.0127369585,0.1127400864,17.8747988431,0
276,4469,0.0069714054,0.1127400864,15.1279755914,0
320,4469,0.0000186095,0.1127400864,3.9022653640,0
400,4469,0.0115765225,0.1127400864,14.2225244026,0
618,4469,0.0000011260,0.1127400864,13.1817728966,0
818,4469,0.0261572930,0.1127400864,12.2229754567,0
1079,4469,0.0347580529,0.1127400864,18.6879600307,0
1124,4469,0.0002651066,0.1127400864,-0.1777662820,0
1177,4469,0.0003623372,0.1127400864,2.4637647242,0
