"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
1921,3350,0.2746109014,0.3176180478,6.8685179183,0
944,3085,0.0249785240,0.3205062879,7.5057060250,0
1039,2915,0.0000012222,0.3218317967,-1.1269708606,0
1900,3085,0.0000000839,0.3299575510,3.5119402418,0
100,2548,0.0286538994,0.3316029706,18.4006902189,0
100,2948,0.0143428355,0.3316029706,16.7852699056,0
100,3023,0.0052776203,0.3316029706,13.2999926627,0
100,3223,0.1541597021,0.3316029706,22.9041088271,0
100,3538,0.0001801733,0.3316029706,15.9785706906,0
100,3865,0.2755539493,0.3316029706,20.7831020463,0
100,4165,0.0001862279,0.3316029706,19.2353998453,0
693,2267,0.0171526456,0.3368222658,3.3097360716,0
1549,3515,0.0171832499,0.3423356919,4.3828078067,0
62,3856,0.1400211728,0.3445948608,8.5956499394,0
218,3515,0.0008352552,0.3582583470,0.3776694822,0
1282,2876,0.1677903626,0.3587060615,-0.8275743239,0
944,2915,0.1529566448,0.3598341573,12.8509705377,0
1949,2708,0.0327947121,0.3621421840,1.7232878592,0
680,2528,0.0040756413,0.3634045257,8.6319757707,0
525,2256,0.1692426845,0.3747137263,10.1805175511,0
1771,2004,0.0011714419,0.3783474223,7.6738540552,0
1105,3751,0.0653929225,0.3845763398,6.1044423622,0
798,2430,0.2363577279,0.3919085211,0.1257630046,0
346,3630,0.0510809460,0.3970261004,9.6453257261,0
916,4137,0.0005995700,0.4022350314,8.4125119824,0
1241,3495,0.3363533566,0.4112975382,0.9837080755,0
69,2336,0.2737604445,0.4164118750,17.9470054259,0
758,2336,0.0255142663,0.4164118750,8.4091079145,0
1754,2336,0.0099268036,0.4164118750,11.5768203099,0
1743,3190,0.0015097285,0.4179250614,1.5589425337,0
1941,3122,0.2301006505,0.4192297075,5.0632170544,0
1087,3728,0.3600220984,0.4220799338,5.6108821356,0
80,3748,0.0923968857,0.4226126193,-1.0053781992,0
349,3319,0.0035807137,0.4244476165,9.1488642077,0
916,2047,0.0013778712,0.4251118715,6.9032067320,0
321,2528,0.3348924023,0.4339732429,5.9937352260,0
1657,3748,0.0022425468,0.4369270173,10.8952640687,0
1941,3849,0.0026483415,0.4391476596,-4.6667918915,0
513,2919,0.0241098775,0.4402379102,7.0635062638,0
8,2831,0.0015846449,0.4429455077,-2.9190620036,0
1614,3630,0.0356829097,0.4473072253,1.6547125556,0
496,2317,0.1295182509,0.4475631383,0.5738329690,0
1697,3849,0.3341853050,0.4501229606,5.9320326404,0
252,3402,0.0210080756,0.4537363791,0.9354752943,0
887,4105,0.3246246965,0.4548460064,8.4443667848,0
662,3885,0.2611952771,0.4551753157,4.9690983197,0
32,2785,0.0023995411,0.4729645117,10.2612787864,0
889,4137,0.3300264508,0.4745155863,2.3980860878,0
1470,2310,0.4526007962,0.4781353321,5.2954829669,0
451,2004,0.0006775297,0.4789449201,6.4245571256,0
726,2915,0.0376740269,0.4803253645,7.6220924864,0
680,2528,0.4778449058,0.4814575292,8.6319757707,0
1322,3319,0.2324590668,0.4848258031,16.4477153080,0
967,2317,0.2490945715,0.4852325304,-1.4605859563,0
1494,2267,0.2750879917,0.4854948342,3.4622955082,0
1494,2320,0.0409275781,0.4854948342,2.0349679748,0
1494,4006,0.1115278753,0.4854948342,3.6648602885,0
1751,2915,0.0198145762,0.4874031454,5.0729121443,0
1304,2790,0.0959359823,0.4972333393,3.3998600147,0
1312,2267,0.1115547061,0.5059607319,7.4321582838,0
1383,3965,0.2501966372,0.5070188217,4.5660660597,0
1538,3319,0.0670485977,0.5210560712,6.8350282742,0
587,2785,0.2550070622,0.5256385067,14.0863801102,0
318,3829,0.0000220277,0.5276655123,5.0303094144,0
