"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
1383,3770,0.2197304217,0.8630198776,8.2271471067,0
191,3693,0.7614763608,0.8686739489,5.5423641315,0
267,2294,0.5217280612,0.8752669714,10.7829875275,0
218,2757,0.6242793112,0.8807824891,-0.6297282605,0
600,2979,0.1531445562,0.8821739405,6.4238129012,0
1768,3748,0.7589911466,0.8903437626,9.7987007878,0
840,3336,0.7379325930,0.8927562395,-1.8410472923,0
101,3363,0.1156382452,0.8961477602,3.1477307429,0
40,2221,0.7438402180,0.9011830716,10.5747530764,0
143,3336,0.0318608189,0.9075471805,-0.0319575954,0
471,3117,0.1228435518,0.9081325202,0.0428690381,0
252,3476,0.2621192852,0.9177550581,2.3611583850,0
1592,1817,0.6565242372,0.9250933292,-0.1004568502,0
807,3497,0.2859874286,0.9268366688,3.2085770518,0
260,2004,0.1478790831,0.9269143675,5.3844863556,0
1337,3826,0.1249521979,0.9298144775,9.1746727949,0
320,3752,0.0476323411,0.9317695450,24.8652499275,0
1783,2902,0.8557159453,0.9318695759,8.6442291269,0
325,3739,0.3035335044,0.9320065691,12.0368660470,0
459,2118,0.0154091402,0.9365237606,7.6716179244,0
644,3748,0.0012823806,0.9383959331,9.1023832155,0
1147,3611,0.5100538266,0.9461741034,6.7154429399,0
1640,2004,0.2075211491,0.9475617205,7.5646210448,0
95,3748,0.1928655788,0.9480581824,3.3044409234,0
337,3860,0.0037330370,0.9553946858,1.4114820455,0
1271,2136,0.7744135892,0.9639340125,10.4448090138,0
1489,2854,0.6799201617,0.9643047870,7.6754700150,0
1756,3748,0.9071516489,0.9647179124,-1.8309729283,0
355,3863,0.3048414461,0.9737454318,8.8240772164,0
34,2321,0.1201770890,0.9761171824,6.0613794451,0
554,3368,0.6744994299,0.9789786755,11.3853990057,0
1779,2790,0.3182609448,0.9810554370,-1.1145570101,0
147,3117,0.4929603897,0.9878378496,5.4990157296,0
1661,2397,0.2470123674,0.9909353987,15.2384567814,0
346,2320,0.4096594719,0.9947840062,7.6684100661,0
656,2902,0.1880377508,0.9988579246,6.2892476286,0
1687,3748,0.3670841987,0.9990157966,-1.2418888760,0
1402,2951,0.1029365252,1.0002627005,9.9101078206,0
1494,3750,0.0345711558,1.0037700166,4.0911478856,0
1692,2984,0.6843623336,1.0038309946,5.9887519723,0
1055,3636,0.1264197670,1.0038929335,5.4507826764,0
1381,2971,0.2963922346,1.0079498674,3.0185726197,0
1051,3350,0.0564884606,1.0088228608,-0.4223313513,0
1311,3157,0.4630419662,1.0100681969,7.8275670969,0
1771,3319,0.0000631078,1.0141180101,11.8626476448,0
759,1907,0.4743212464,1.0207210770,7.8430386666,0
485,2004,0.0004150971,1.0218416820,3.6494543065,0
79,3495,0.6023154908,1.0262166280,2.9541421966,0
1623,3336,0.9009813858,1.0332325759,1.4421969706,0
1128,3336,0.0002267268,1.0365745847,-0.4709218979,0
261,3694,0.0057618279,1.0382041551,6.6161389466,0
1761,3489,0.0072215098,1.0399268472,4.1620097232,0
