0.0055593740,formation,man_494,494,0,32.6089598176,woman_1051,1051,1,24.9970897062
0.0056157744,formation,man_574,574,0,49.8775926418,woman_1177,1177,1,50.0124384557
0.0057214192,formation,man_103,103,0,26.9152165393,woman_1179,1179,1,24.5258531143
0.0057914229,formation,man_30,30,0,17.9658218461,woman_926,926,1,17.2548740809
0.0059742546,formation,man_458,458,0,44.3458701959,woman_919,919,1,29.3389553842
0.0064291573,formation,man_161,161,0,36.2929722816,woman_1051,1051,1,24.9979594895
0.0065606729,formation,man_325,325,0,44.5214954596,woman_1166,1166,1,35.6939256862
0.0065635917,debut,man_285,285,0,15.0000000000,(none),-1,-1,-1.0000000000
0.0067267310,formation,man_554,554,0,45.3062617705,woman_996,996,1,31.2071991907
0.0072422510,formation,man_597,597,0,61.5238449205,woman_1044,1044,1,48.0772413504
0.0080300863,formation,man_355,355,0,40.9163824298,woman_1179,1179,1,24.5281617815
0.0080485444,formation,man_320,320,0,51.4533718654,woman_944,944,1,35.1793812921
0.0085224182,formation,man_425,425,0,45.3060010471,woman_1052,1052,1,38.1624639054
0.0085381037,formation,man_415,415,0,25.3385248590,woman_855,855,1,18.5587228962
0.0090883302,formation,man_236,236,0,40.8350574237,woman_1000,1000,1,34.0331151998
0.0091811436,formation,man_425,425,0,45.3066597725,woman_664,664,1,31.9555894105
0.0097490123,formation,man_592,592,0,21.0613960669,woman_926,926,1,17.2588316703
0.0097742344,formation,man_321,321,0,31.9523010105,woman_889,889,1,21.9950208800
0.0107829224,formation,man_306,306,0,28.4413706505,woman_1151,1151,1,19.7341405234
0.0114778643,formation,man_252,252,0,20.1544827631,woman_752,752,1,17.3951808776
0.0115527960,formation,man_513,513,0,30.4079083102,woman_916,916,1,28.0112253362
0.0118848172,formation,man_183,183,0,54.2151732889,woman_893,893,1,41.4969374327
0.0157192625,formation,man_431,431,0,28.6512083308,woman_1051,1051,1,25.0072495946
0.0167026113,formation,man_475,475,0,28.4541949456,woman_855,855,1,18.5668874038
0.0169782486,formation,man_320,320,0,51.4623015697,woman_1177,1177,1,50.0238009299
0.0170449554,formation,man_587,587,0,49.0784117920,woman_1000,1000,1,34.0410718250
0.0173468953,formation,man_563,563,0,49.6015193224,woman_693,693,1,39.3299555445
0.0179438902,formation,man_459,459,0,31.7353374046,woman_1039,1039,1,21.2113352396
0.0184445485,formation,man_253,253,0,57.8926131913,woman_634,634,1,46.9738414925
0.0184588618,formation,man_159,159,0,65.1422069478,woman_1044,1044,1,48.0884579612
0.0194023394,formation,man_62,62,0,55.8326543693,woman_695,695,1,47.2289498525
0.0194496625,formation,man_563,563,0,49.6036220896,woman_944,944,1,35.1907824102
0.0214813664,formation,man_510,510,0,24.4274695177,woman_798,798,1,17.7485914988
0.0242553071,formation,man_2,2,0,44.4566891870,woman_1000,1000,1,34.0482821767
0.0257293687,formation,man_470,470,0,22.4446328331,woman_798,798,1,17.7528395011
0.0257829734,formation,man_229,229,0,30.4650553512,woman_1051,1051,1,25.0173133055
0.0269141815,formation,man_225,225,0,19.3423287018,woman_926,926,1,17.2759968396
0.0291498230,formation,man_97,97,0,65.4470066231,woman_1175,1175,1,54.9481203778
0.0298841909,formation,man_285,285,0,15.0233205991,woman_798,798,1,17.7569943232
0.0318008976,formation,man_451,451,0,30.5368915366,woman_916,916,1,28.0314734378
0.0372304306,normalmortality,woman_751,751,1,75.0092806353,(none),-1,-1,-1.0000000000
0.0383666352,formation,man_20,20,0,42.8470828771,woman_1000,1000,1,34.0623935048
0.0383787399,formation,man_379,379,0,38.2501042364,woman_663,663,1,31.7239792155
0.0390381421,formation,man_272,272,0,40.5009656867,woman_897,897,1,27.6018712944
0.0428614598,debut,man_80,80,0,15.0000000000,(none),-1,-1,-1.0000000000
0.0441673744,formation,man_320,320,0,51.4894906955,woman_720,720,1,43.3331730254
0.0474750079,formation,man_150,150,0,74.0442618138,woman_675,675,1,55.3943536305
0.0507746323,formation,man_15,15,0,56.8142545994,woman_1044,1044,1,48.1207737317
0.0516222380,formation,man_218,218,0,15.4706150307,woman_1128,1128,1,15.8275918987
0.0525785693,formation,man_97,97,0,65.4704353694,woman_675,675,1,55.3994571919
0.0533152348,formation,man_431,431,0,28.6888043031,woman_1151,1151,1,19.7766728357
0.0538877219,debut,woman_884,884,1,15.0000000000,(none),-1,-1,-1.0000000000
0.0542587150,formation,man_27,27,0,23.5427141034,woman_798,798,1,17.7813688474
0.0548677815,formation,man_42,42,0,60.4480286839,woman_1124,1124,1,47.4201594565
0.0570226032,formation,man_62,62,0,55.8702746330,woman_744,744,1,44.6117742379
0.0600596522,formation,man_65,65,0,22.1957193727,woman_798,798,1,17.7871697845
0.0640747808,formation,man_265,265,0,30.8613328303,woman_1051,1051,1,25.0556051129
0.0643036813,formation,man_300,300,0,34.2015777649,woman_1051,1051,1,25.0558340134
0.0659580292,formation,man_566,566,0,37.5639148567,woman_916,916,1,28.0656305694
0.0672238587,formation,man_475,475,0,28.5047161931,woman_1051,1051,1,25.0587541909
0.0703666329,formation,man_183,183,0,54.2736551046,woman_881,881,1,45.4449936996
0.0704593287,formation,man_276,276,0,62.7414928771,woman_1177,1177,1,50.0772820099
0.0803657503,formation,man_129,129,0,32.1705099327,woman_1051,1051,1,25.0718960825
0.0813202126,conception,man_100,100,0,70.4230923184,woman_1177,1177,1,50.0881428938
0.0864593173,formation,man_471,471,0,16.9603349982,woman_641,641,1,17.0921992407
0.0869771199,formation,man_325,325,0,44.6019119065,woman_759,759,1,34.7519663884
0.0952749258,formation,man_505,505,0,56.6182650977,woman_1044,1044,1,48.1652740252
0.1022163325,formation,man_544,544,0,37.2728883937,woman_897,897,1,27.6650494848
0.1028871813,formation,man_101,101,0,24.8416408483,woman_855,855,1,18.6530719738
0.1082293968,formation,man_210,210,0,27.7441396365,woman_855,855,1,18.6584141893
0.1132518213,debut,woman_655,655,1,15.0000000000,(none),-1,-1,-1.0000000000
0.1132759989,debut,man_222,222,0,15.0000000000,(none),-1,-1,-1.0000000000
0.1152944039,debut,man_582,582,0,15.0000000000,(none),-1,-1,-1.0000000000
0.1203829799,formation,man_471,471,0,16.9942586609,woman_1103,1103,1,17.2777968497
0.1254797467,formation,man_252,252,0,20.2684846455,woman_966,966,1,22.3858291338
0.1274300263,formation,man_545,545,0,76.3807898764,woman_618,618,1,60.8522608800
0.1335008871,formation,man_402,402,0,30.9803848869,woman_1039,1039,1,21.3268922365
0.1418246746,formation,man_84,84,0,18.6136789881,woman_926,926,1,17.3909073326
0.1480150758,formation,man_325,325,0,44.6629498625,woman_897,897,1,27.7108482281
0.1494100230,formation,man_224,224,0,29.5717182452,woman_1179,1179,1,24.6695417182
0.1499457756,formation,man_100,100,0,70.4917178814,woman_618,618,1,60.8747766293
0.1602029815,formation,man_514,514,0,49.0696471012,woman_944,944,1,35.3315357292
0.1616256022,formation,man_313,313,0,42.6203285749,woman_876,876,1,38.2330535127
0.1680578568,formation,man_334,334,0,64.2071988433,woman_1044,1044,1,48.2380569563
