"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
103,2746,0.1085096943,1.6472109846,8.6164067577,0
415,2259,0.6773437135,1.6472478693,10.9949366488,0
697,1344,1.5401132914,1.6643145047,6.6350312020,0
1138,1326,0.2530212365,1.6749695899,0.9180781561,0
530,2747,0.4486012911,1.6847573952,5.2754044880,0
1179,1371,1.4929837058,1.6922362976,-1.1646326977,0
153,1601,0.4253281847,1.7024334159,3.8435275686,0
252,2722,1.5553411998,1.7064456878,4.5083579494,0
675,1563,0.5169348395,1.7107102199,13.0839258867,0
1075,1555,1.1352667445,1.7207731032,7.5525259854,0
1155,1274,1.0473522880,1.7393053559,6.9874197020,0
318,2233,0.0032223615,1.7442260293,1.6368653062,0
313,1771,0.1104569414,1.7807324279,10.7043154042,0
876,1907,0.0027464430,1.7819103328,11.2494773086,0
926,1596,0.4301511696,1.7988736373,0.9781212802,0
1046,2093,1.1612901170,1.8036034626,0.4992867106,0
855,1720,1.7018859228,1.8168718845,3.0092498781,0
394,1326,0.4300860257,1.8169489933,4.9899043883,0
1030,2686,0.4167818861,1.8290506439,4.2763015300,0
266,1383,0.8875337771,1.8374493522,6.0378287242,0
81,1429,0.9383762621,1.8481433035,11.8967435631,0
513,2317,0.0013548244,1.8494984825,9.5791322100,0
1044,1327,0.9885325847,1.8588539335,14.3227853852,0
65,1743,1.0834420657,1.8614074204,2.8145661126,0
221,1436,1.7985008376,1.8614935171,4.4328367687,0
1172,1692,0.2515865808,1.8690428887,10.4063687957,0
49,1332,0.8668716701,1.8757479601,20.7963989840,0
85,1817,0.9038205683,1.8774939578,7.7270024307,0
165,2729,0.6410395743,1.8782712048,1.6713225735,0
600,1383,0.0014556742,1.9117421450,1.6339294803,0
806,1427,0.6600629961,1.9135138836,7.7926042166,0
966,1383,0.0113260911,1.9144618507,-1.2590611843,0
149,1949,0.0797471468,1.9497491908,7.1117783400,0
859,1915,0.5080476698,1.9531492397,12.2058512581,0
971,2503,0.7113197181,1.9585507434,4.0198178151,0
798,1319,0.0500889261,1.9793924430,1.8477871229,0
798,1756,0.9387040916,1.9950330360,3.5955663213,0
662,2572,1.6162733836,2.0151613302,6.4233130899,0
379,1569,0.2525813963,2.0268285060,7.7504032432,0
1179,2104,0.0075680388,2.0564205256,6.2070155442,0
10,1383,0.0056861087,2.0662393812,2.4648652650,0
889,2572,1.6153261899,2.0676812511,8.6005573592,0
224,2686,1.1194816932,2.0704598484,5.2147325629,0
1113,1743,2.0233229682,2.0735673837,5.5777045872,0
729,1364,1.1447403435,2.0752766475,8.0830410494,0
1051,2476,0.0003976284,2.0762245904,3.6864878233,0
690,1281,0.2374264027,2.0846287341,5.3771494746,0
1111,1592,1.6753374481,2.0973431743,-0.7022686666,0
910,2004,0.9065556691,2.0975758926,6.1477420219,0
200,1900,0.0090610173,2.1190546769,6.7012536298,0
527,2728,1.2739501554,2.1209740888,15.0458679287,0
471,1523,0.8667394854,2.1455751560,-0.4183539258,0
523,1383,0.1348370204,2.1698898908,5.1731742381,0
511,1247,2.1710262241,2.1737541513,14.6081254060,0
81,1732,1.3602664756,2.1817939196,7.7144826656,0
62,1662,0.6073736916,2.1858274514,8.4374778054,0
1002,2081,0.3387113859,2.1881804978,7.2806229187,0
353,2393,1.9822808438,2.1925871213,9.3488383036,0
855,2572,1.6158301008,2.1959202009,5.1654955062,0
593,1986,1.0028981633,2.2073433547,9.0577507152,0
593,2513,1.9633300474,2.2073433547,5.8356679408,0
306,1660,0.0162884690,2.2077468457,6.9294263970,0
787,2210,0.2781449756,2.2079278262,11.6977291355,0
798,1743,0.8329695792,2.2123769024,-1.5939834755,0
592,2488,2.1069132113,2.2155379047,7.6529270235,0
667,2476,1.4233441770,2.2433303868,3.2615551210,0
21,1817,1.1873987442,2.2453969504,9.2122736499,0
926,2769,2.0404476773,2.2483192965,3.1111707493,0
611,2790,0.0700235622,2.2547934132,0.6535337665,0
559,1941,0.1771236369,2.2662871089,6.8152657806,0
8,1325,0.0391326548,2.2674893001,2.7048264778,0
916,2686,0.0000422922,2.2723539253,3.7920968809,0
1044,2744,0.0071292724,2.2726231286,7.6502890328,0
791,1304,1.3096383382,2.2750729810,4.8105362639,0
796,2548,1.2906760868,2.2780752683,14.3083282854,0
1004,2209,2.1812095510,2.2839089027,6.1867808393,0
918,2267,0.3644833396,2.2865033766,7.2136697110,0
118,2602,0.0284115430,2.3083307679,4.3066417536,0
31,1592,0.7599454213,2.3107630908,1.4494815263,0
184,2060,0.6714105131,2.3119691604,17.4439591352,0
726,1326,0.0057061748,2.3358122756,3.0728355595,0
912,2328,0.7670675755,2.3371902256,6.3182482512,0
811,1941,1.0934894674,2.3540501374,6.1464498605,0
258,2004,1.2845916536,2.3603248483,4.3854211541,0
701,1383,0.1201402306,2.3623156221,4.7543355305,0
863,2700,1.0840475683,2.3805083325,5.9999803207,0
1177,1216,1.4183149109,2.3827237995,11.7688434978,0
1051,2700,0.0389724357,2.4199207503,9.0114717092,0
439,1949,1.0429095933,2.4258438033,7.2851204506,0
798,2631,0.2361536828,2.4316298035,2.5417549564,0
33,2244,1.2668208828,2.4320406275,13.7299024339,0
740,1383,1.8161370363,2.4374307758,4.3424534732,0
464,2209,0.9138236827,2.4443298262,2.2265913925,0
1051,2082,0.1946649690,2.4450136949,2.2827520302,0
638,2428,1.1556301745,2.4565330766,11.7608900401,0
1182,2106,2.3979382216,2.4613318207,3.7450859161,0
1081,2549,1.8021760434,2.4641861453,18.6622142182,0
149,1545,0.1081766492,2.4668440558,10.4246522860,0
34,2256,0.1608772813,2.4878787810,9.4644032768,0
1089,1208,0.0126052355,2.4973125555,2.3764789665,0
365,1383,0.0476671106,2.5076839688,3.1483397464,0
1124,1215,2.3498498456,2.5159994594,5.4647402862,0
530,1224,1.2685513776,2.5185198399,4.6440727380,0
677,1900,0.6816431620,2.5227750408,8.7683820794,0
1055,1606,0.3768470062,2.5319623855,3.9532328390,0
554,1710,0.4253668645,2.5464926681,8.9592077741,0
17,2622,0.7420030405,2.5580017665,11.1151250200,0
326,1383,0.0030636110,2.5634579188,5.4660186064,0
786,2221,0.0558977676,2.5727654238,12.5557868148,0
826,1912,1.0447042000,2.5753078398,18.1070462723,0
1075,1364,0.6040614758,2.6015640538,8.2065414855,0
839,1606,0.1652339614,2.6040014828,1.1239826539,0
83,2336,2.1230756127,2.6077559120,18.1050900931,0
729,2488,2.5341861157,2.6212246081,10.8470675829,0
425,1887,0.1846544747,2.6265227419,9.2777098085,0
1044,1531,0.0019562171,2.6508038433,13.5242591337,0
926,1383,0.2551909232,2.6758556821,-6.2703279134,0
893,1532,1.0110787064,2.6780590235,7.3540401381,0
106,1949,1.4342701631,2.6978564160,7.5122915207,0
108,1949,0.5722256423,2.6978564160,6.8914820232,0
379,1949,0.0009099799,2.6978564160,5.1518748029,0
680,1949,2.3213497841,2.6978564160,1.5209166271,0
693,1949,0.0029791949,2.6978564160,6.2527579556,0
783,1949,0.3088472099,2.6978564160,3.9116069030,0
787,1949,0.0120825686,2.6978564160,15.2746471078,0
