"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
811,2302,0.4958925895,0.8761287693,-9.6436097838,1
1674,2478,0.3022201196,0.8773284106,-5.3103862333,1
3466,3523,0.4280985357,0.8794436480,-3.7494438199,1
2022,2941,0.7781688194,0.8809546662,-1.3887434339,1
358,3113,0.1247467454,0.8824857993,-2.7109908278,1
1327,3286,0.6539622825,0.8827570706,-2.8865077862,1
86,1417,0.5783563535,0.8871209069,0.4471688554,1
971,3595,0.0947814499,0.8876106267,-4.5755190816,1
728,1820,0.4234487148,0.8889231889,-10.3029157118,1
1139,2042,0.5898735046,0.8903520677,-6.4576276337,1
2719,3542,0.2778435972,0.8909115575,-10.5034003608,1
1523,3483,0.0764037056,0.8990045212,4.1394334269,1
178,1301,0.8831884722,0.8996217224,-2.2779827193,1
2857,3459,0.5240114091,0.9000841521,-4.6361286477,1
3345,3543,0.5905790640,0.9001112301,-1.9464914807,1
4,2654,0.5321275234,0.9013685796,8.9726889233,1
2622,3361,0.6039427318,0.9071503064,-12.6077820376,1
1536,2906,0.3957370354,0.9133058927,6.0084581527,1
197,2235,0.6828532840,0.9152299000,5.9734906993,1
556,3363,0.3342615592,0.9173346454,7.3124139241,1
1422,3459,0.9010538891,0.9176956361,0.9012053664,1
158,588,0.5358472264,0.9193291559,-4.2751381657,1
1264,3234,0.4464940588,0.9209281535,0.8460277376,1
353,1314,0.5006881598,0.9242765497,3.1928339373,1
2,694,0.1748299238,0.9265906153,2.7904478166,1
662,932,0.1031171819,0.9274017976,12.5948054038,1
2400,2732,0.9104221662,0.9281035529,3.1584472754,1
2191,3336,0.3958909380,0.9301715361,6.6319642831,1
1814,3149,0.7312288123,0.9310988629,3.3166740225,1
594,1857,0.2594990910,0.9352448550,-5.2139591587,1
324,5258,0.0000000000,0.9359392682,1.1234457239,0
3496,3597,0.5279154685,0.9394108574,6.6449824875,1
641,2666,0.2317098878,0.9395807702,-2.9349391545,1
597,3001,0.2854936987,0.9413734271,1.3717822251,1
28,1989,0.5976342547,0.9428887452,11.1348885924,1
28,3258,0.7582955099,0.9428887452,-0.3179220399,1
1314,1387,0.5141558230,0.9467744475,1.6338633689,1
837,2311,0.5917247754,0.9474220363,-5.4887005640,1
1956,2716,0.3315870203,0.9479306041,-1.1784530025,1
1385,3300,0.2714538699,0.9551494815,7.2513993265,1
1880,2473,0.6181491016,0.9567720379,4.9623160601,1
109,2858,0.6603608865,0.9571413408,-0.0666551065,1
572,663,0.6759661033,0.9572018281,2.3555009939,1
479,7291,0.8326583207,0.9583475804,0.9121975611,0
471,1909,0.3041240695,0.9631882237,-8.6396346958,1
62,1932,0.7199278847,0.9643032276,9.9891123520,1
2071,3135,0.2737755406,0.9650466910,-2.6442418080,1
2554,3037,0.8534564950,0.9704989952,0.1644627537,1
1805,2800,0.4449633444,0.9706792490,6.6632189416,1
587,3164,0.4911783978,0.9724647432,-3.8025032715,1
861,870,0.7163702846,0.9737833565,-2.5538751967,1
1273,3089,0.7763360248,0.9749243549,2.1647634982,1
827,864,0.9273340200,0.9765735557,4.7006555436,1
1505,1852,0.8614817285,0.9775709282,7.3170225682,1
200,1681,0.4879489880,0.9780092828,6.9290306242,1
2554,2919,0.9061648488,0.9788783594,-8.2598285411,1
1099,3321,0.3129243588,0.9788809904,-3.0613129194,1
2322,2645,0.5965772155,0.9792445756,-1.5709954171,1
804,2761,0.2235619967,0.9810459504,12.5563957295,1
894,899,0.3614000595,0.9819695774,-1.4540981102,1
998,1796,0.5975831054,0.9840724304,0.9421182741,1
705,884,0.6076379072,0.9872193661,-0.2060984664,1
459,1714,0.0158320767,0.9884071880,-0.4081535297,1
2041,2600,0.4691031472,0.9920165588,-9.2697667036,1
2149,3316,0.9231277711,0.9944205715,-1.9996688919,1
226,2804,0.0277181560,0.9958692853,-7.5088492490,1
699,2550,0.3081202896,0.9966266483,-0.2766185825,1
1510,2570,0.9931625841,0.9998792014,-5.8431402126,1
1038,2535,0.9158483942,1.0002018463,5.5778032735,1
863,2306,0.9823893379,1.0035203380,1.1432200363,1
2360,2369,0.8398840651,1.0056679773,14.9252725501,1
221,1930,0.1267628959,1.0090771100,-5.0725294109,1
1121,3358,0.2282107426,1.0106986706,-11.4760523518,1
2352,6211,0.0029236589,1.0108727517,4.9089297097,0
630,2339,0.8792329869,1.0111499445,-3.9845143679,1
2117,3311,0.3913116499,1.0113642358,15.7234833676,1
2039,5929,0.0000202937,1.0203115483,1.5482428503,0
103,1987,0.3686223564,1.0205578769,-5.6827121236,1
1483,3512,0.9340920623,1.0216884603,5.0752451665,1
483,3209,0.4306940338,1.0285390505,0.3405879766,1
391,1711,0.9767385366,1.0300336471,-2.0158204350,1
719,1043,0.7486873552,1.0311139032,-10.5152566830,1
726,1873,0.6067479847,1.0319674805,10.7713786155,1
509,2797,0.7360950243,1.0327812279,-7.3828827921,1
185,544,0.3378820715,1.0343351284,7.7891726510,1
